latitude,longitude,Events,Type
34.092796,74.589592,1,Religious Inspired: Islamic
20.263115,85.785725,1,Left Wing Extremism
20.43561,80.564136,1,Left Wing Extremism
18.659937,82.105628,1,Left Wing Extremism
18.610349,81.966971,1,Left Wing Extremism
22.684233,85.513267,1,Left Wing Extremism
25.180788,85.965391,1,Left Wing Extremism
24.20451,84.87704,1,Left Wing Extremism
25.508723,90.614388,1,Nationalist/Sub-nationalist Movement
17.247253,80.151445,1,Left Wing Extremism
13.08429,80.27631,1,Religious Inspired: Islamic
13.08429,80.27631,1,Religious Inspired: Islamic
26.619112,91.041857,1,Nationalist/Sub-nationalist Movement
25.32384,90.419408,1,Nationalist/Sub-nationalist Movement
26.258028,91.127389,1,Nationalist/Sub-nationalist Movement
26.654859,90.989237,1,Nationalist/Sub-nationalist Movement
26.52,93.97,1,Nationalist/Sub-nationalist Movement
26.32347,91.001802,1,Nationalist/Sub-nationalist Movement
18.637733,81.345399,1,Left Wing Extremism
19.116238,81.246483,1,Left Wing Extremism
25.67921,85.354835,1,Left Wing Extremism
34.288891,74.463715,1,Religious Inspired: Islamic
24.802175,85.243784,1,Left Wing Extremism
34.182659,74.547279,1,Religious Inspired: Islamic
18.0833,82.6667,1,Left Wing Extremism
34.189123,74.533236,1,Religious Inspired: Islamic
22.587339,86.474391,1,Left Wing Extremism
20.322527,81.215531,1,Left Wing Extremism
18.564658,82.963632,1,Left Wing Extremism
23.757292,84.353119,1,Left Wing Extremism
19.960998,80.147584,1,Left Wing Extremism
18.343586,81.882528,1,Left Wing Extremism
24.596055,93.36823,1,Nationalist/Sub-nationalist Movement
19.10747,81.969164,1,Left Wing Extremism
26.364676,90.18345,1,Nationalist/Sub-nationalist Movement
34.269413,74.499481,1,Religious Inspired: Islamic
18.547195,82.476928,1,Left Wing Extremism
25.318662,90.440804,1,Nationalist/Sub-nationalist Movement
23.429959,84.67997,1,Left Wing Extremism
24.98975,93.501351,1,Nationalist/Sub-nationalist Movement
18.898482,81.352973,1,Left Wing Extremism
23.021522,85.187771,1,Left Wing Extremism
19.414199,80.007962,1,Left Wing Extremism
25.396733,90.475623,1,Nationalist/Sub-nationalist Movement
18.797297,80.813178,1,Left Wing Extremism
19.280713,83.584336,1,Left Wing Extremism
19.042651,83.717257,1,Left Wing Extremism
20.184871,79.994796,1,Left Wing Extremism
19.723559,81.242411,1,Left Wing Extremism
20.327651,80.454063,1,Left Wing Extremism
25.273753,94.027276,1,Nationalist/Sub-nationalist Movement
18.846484,80.745099,1,Left Wing Extremism
25.563479,89.890889,1,Nationalist/Sub-nationalist Movement
23.07,85.28,1,Left Wing Extremism
19.169589,83.416369,1,Left Wing Extremism
24.784277,93.915948,1,Nationalist/Sub-nationalist Movement
25.341993,90.480937,1,Nationalist/Sub-nationalist Movement
22.191213,85.368427,1,Left Wing Extremism
18.797157,80.816112,1,Left Wing Extremism
33.721287,74.831062,1,Religious Inspired: Islamic
20.264044,81.501272,1,Left Wing Extremism
24.016958,85.753847,1,Left Wing Extremism
24.867407,92.356548,1,Nationalist/Sub-nationalist Movement
21.111097,85.825586,1,Left Wing Extremism
33.4124,74.207707,1,Religious Inspired: Islamic
18.564658,82.963632,1,Left Wing Extremism
23.92423,92.649028,1,Nationalist/Sub-nationalist Movement
25.585414,90.035661,1,Nationalist/Sub-nationalist Movement
22.570861,85.460917,1,Left Wing Extremism
23.736574,83.825043,1,Left Wing Extremism
26.432413,90.27022,1,Nationalist/Sub-nationalist Movement
13.055773,80.248781,1,Religious Inspired: Islamic
18.73,82.83,1,Left Wing Extremism
18.809919,82.720464,1,Left Wing Extremism
22.139217,85.066017,1,Left Wing Extremism
25.783548,84.753144,1,Left Wing Extremism
26.65,84.916667,1,Left Wing Extremism
25.012165,85.19329,1,Left Wing Extremism
25.807803,90.194085,1,Nationalist/Sub-nationalist Movement
24.890382,85.742329,1,Left Wing Extremism
20.184871,79.994796,1,Left Wing Extremism
23.75,84.5,1,Left Wing Extremism
25.22408,90.376665,1,Nationalist/Sub-nationalist Movement
25.945488,90.600981,1,Nationalist/Sub-nationalist Movement
25.208212,90.230856,1,Nationalist/Sub-nationalist Movement
23.727107,92.717639,1,Nationalist/Sub-nationalist Movement
25.328751,90.561061,1,Nationalist/Sub-nationalist Movement
26.686673,90.575337,1,Nationalist/Sub-nationalist Movement
25.214671,83.941312,1,Left Wing Extremism
17.984938,81.581726,1,Left Wing Extremism
26.686599,90.575437,1,Nationalist/Sub-nationalist Movement
26.494385,90.701032,1,Nationalist/Sub-nationalist Movement
18.391172,81.659233,1,Left Wing Extremism
22.370811,85.4253,1,Left Wing Extremism
17.688362,83.22268,1,Left Wing Extremism
24.299358,93.258363,1,Nationalist/Sub-nationalist Movement
24.721813,87.764246,1,Left Wing Extremism
34.404166,74.282486,1,Religious Inspired: Islamic
18.515879,73.85804,1,Religious Inspired: Islamic
26.610586,90.942951,1,Nationalist/Sub-nationalist Movement
25.094431,94.361036,1,Nationalist/Sub-nationalist Movement
19.600437,81.671272,1,Left Wing Extremism
19.841929,84.667527,1,Left Wing Extremism
22.745079,85.522548,1,Left Wing Extremism
25.412671,90.726275,1,Nationalist/Sub-nationalist Movement
24.749849,84.369967,1,Left Wing Extremism
26.366837,84.337067,1,Left Wing Extremism
26.183328,90.626339,1,Nationalist/Sub-nationalist Movement
25.562913,86.128547,1,Left Wing Extremism
20.200051,83.916612,1,Left Wing Extremism
17.836152,81.429313,1,Left Wing Extremism
25.649798,90.260372,1,Nationalist/Sub-nationalist Movement
33.789497,75.103386,1,Religious Inspired: Islamic
20.200202,83.917307,1,Left Wing Extremism
23.43,84.68,1,Left Wing Extremism
23.192002,84.522219,1,Left Wing Extremism
17.866309,82.355742,1,Left Wing Extremism
18.937891,83.234317,1,Left Wing Extremism
34.288891,74.463715,1,Religious Inspired: Islamic
25.8,93.783333,1,Nationalist/Sub-nationalist Movement
20.30052,85.822303,1,Left Wing Extremism
25.915721,90.64388,1,Nationalist/Sub-nationalist Movement
17.938513,81.133357,1,Left Wing Extremism
17.857508,81.436294,1,Left Wing Extremism
26.350556,89.893333,1,Nationalist/Sub-nationalist Movement
25.3478,93.017571,1,Nationalist/Sub-nationalist Movement
24.615313,84.228885,1,Left Wing Extremism
25.901638,90.776556,1,Nationalist/Sub-nationalist Movement
25.79948,93.783528,1,Nationalist/Sub-nationalist Movement
23.273037,84.421206,1,Left Wing Extremism
23.72677,92.717026,1,Nationalist/Sub-nationalist Movement
26.673885,92.85771,1,Nationalist/Sub-nationalist Movement
26.673492,92.858413,1,Nationalist/Sub-nationalist Movement
23.800816,85.823801,1,Left Wing Extremism
25.541221,90.031987,1,Nationalist/Sub-nationalist Movement
26.673885,92.85771,1,Nationalist/Sub-nationalist Movement
26.673885,92.85771,1,Nationalist/Sub-nationalist Movement
19.639548,79.474944,1,Left Wing Extremism
24.750091,84.369767,1,Left Wing Extremism
18.79771,80.812864,1,Left Wing Extremism
26.673885,92.85771,1,Nationalist/Sub-nationalist Movement
34.010231,74.917259,1,Religious Inspired: Islamic
23.846698,91.909924,1,Nationalist/Sub-nationalist Movement
26.147483,93.931747,1,Nationalist/Sub-nationalist Movement
26.519958,93.969764,1,Nationalist/Sub-nationalist Movement
26.519958,93.969764,1,Nationalist/Sub-nationalist Movement
26.519958,93.969764,1,Nationalist/Sub-nationalist Movement
26.519958,93.969764,1,Nationalist/Sub-nationalist Movement
26.519958,93.969764,1,Nationalist/Sub-nationalist Movement
25.329775,90.572156,1,Nationalist/Sub-nationalist Movement
33.987789,74.924454,1,Religious Inspired: Islamic
23.755579,84.354205,1,Left Wing Extremism
20.270123,81.489606,1,Left Wing Extremism
18.343586,81.882528,1,Left Wing Extremism
18.391012,81.656929,1,Left Wing Extremism
33.87962,74.94857,1,Religious Inspired: Islamic
18.933296,83.257264,1,Left Wing Extremism
23.755579,84.354205,1,Left Wing Extremism
26.37385,91.643891,1,Nationalist/Sub-nationalist Movement
22.908351,85.936127,1,Left Wing Extremism
18.582127,80.693025,1,Left Wing Extremism
18.635556,81.732222,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
26.200604,92.937574,1,Nationalist/Sub-nationalist Movement
23.2672,84.551048,1,Left Wing Extremism
18.083659,82.383191,1,Left Wing Extremism
26.775377,90.303975,1,Nationalist/Sub-nationalist Movement
18.391096,81.659313,1,Left Wing Extremism
18.889334,80.320046,1,Left Wing Extremism
18.549232,82.476606,1,Left Wing Extremism
23.067608,85.2819,1,Left Wing Extremism
24.182749,94.151376,1,Nationalist/Sub-nationalist Movement
17.836991,81.430939,1,Left Wing Extremism
25.548502,90.326607,1,Nationalist/Sub-nationalist Movement
18.797727,80.812811,1,Left Wing Extremism
26.538662,90.693912,1,Nationalist/Sub-nationalist Movement
26.538662,90.693912,1,Nationalist/Sub-nationalist Movement
23.420195,85.325855,1,Left Wing Extremism
25.32123,83.759197,1,Left Wing Extremism
23.701814,84.337328,1,Left Wing Extremism
19.437492,81.654191,1,Left Wing Extremism
23.668386,84.559235,1,Left Wing Extremism
18.304155,82.35831,1,Left Wing Extremism
25.565976,90.527728,1,Nationalist/Sub-nationalist Movement
23.516671,91.637215,1,Nationalist/Sub-nationalist Movement
23.755579,84.354205,1,Left Wing Extremism
23.710133,84.466641,1,Left Wing Extremism
24.68211,93.920947,1,Nationalist/Sub-nationalist Movement
24.934442,94.282709,1,Nationalist/Sub-nationalist Movement
20.269877,81.489781,1,Left Wing Extremism
26.555211,92.203317,1,Nationalist/Sub-nationalist Movement
22.283989,85.571537,1,Left Wing Extremism
17.32125,82.040714,1,Left Wing Extremism
23.239606,85.28324,1,Left Wing Extremism
20.271381,80.308505,1,Left Wing Extremism
23.652368,85.56121,1,Left Wing Extremism
25.095998,94.359775,1,Nationalist/Sub-nationalist Movement
18.794349,80.881873,1,Left Wing Extremism
24.973625,86.724307,1,Left Wing Extremism
25.067626,86.695582,1,Left Wing Extremism
26.300278,91.4,1,Nationalist/Sub-nationalist Movement
24.973625,86.724307,1,Left Wing Extremism
24.881833,86.91805,1,Left Wing Extremism
24.881833,86.91805,1,Left Wing Extremism
26.648861,92.545795,1,Nationalist/Sub-nationalist Movement
22.864679,85.325553,1,Left Wing Extremism
18.500447,83.048229,1,Left Wing Extremism
18.488393,80.942751,1,Left Wing Extremism
18.2263,81.619948,1,Left Wing Extremism
23.606882,91.819644,1,Nationalist/Sub-nationalist Movement
18.166765,81.954187,1,Left Wing Extremism
11.874478,75.370366,1,Left Wing Extremism
26.818575,92.681141,1,Nationalist/Sub-nationalist Movement
24.4157,87.302856,1,Left Wing Extremism
24.4157,87.302856,1,Left Wing Extremism
23.719517,92.29996,1,Nationalist/Sub-nationalist Movement
27.002071,94.226231,1,Left Wing Extremism
17.380766,82.054487,1,Left Wing Extremism
20.059902,80.447206,1,Left Wing Extremism
19.561327,80.271159,1,Left Wing Extremism
18.391062,81.65924,1,Left Wing Extremism
17.051377,82.222717,1,Left Wing Extremism
26.402512,90.270948,1,Nationalist/Sub-nationalist Movement
23.670093,86.149144,1,Left Wing Extremism
23.574668,85.651084,1,Left Wing Extremism
26.661823,91.363446,1,Nationalist/Sub-nationalist Movement
19.890014,84.981394,1,Left Wing Extremism
19.60001,81.67,1,Left Wing Extremism
23.606882,91.819644,1,Nationalist/Sub-nationalist Movement
25.846525,93.429875,1,Nationalist/Sub-nationalist Movement
26.800133,92.967172,1,Nationalist/Sub-nationalist Movement
24.357421,87.422726,1,Left Wing Extremism
24.663717,93.906269,1,Nationalist/Sub-nationalist Movement
25.915814,90.644159,1,Nationalist/Sub-nationalist Movement
18.114916,81.744415,1,Left Wing Extremism
23.1477,84.702817,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
18.750202,80.882291,1,Left Wing Extremism
25.548505,90.326602,1,Nationalist/Sub-nationalist Movement
18.84563,81.383933,1,Left Wing Extremism
19.41861,83.812917,1,Left Wing Extremism
24.006951,93.557538,1,Nationalist/Sub-nationalist Movement
24.190044,94.138355,1,Nationalist/Sub-nationalist Movement
24.812326,92.906361,1,Nationalist/Sub-nationalist Movement
23.19096,84.525476,1,Left Wing Extremism
19.358012,83.721242,1,Left Wing Extremism
23.005816,85.174133,1,Left Wing Extremism
33.851843,75.043033,1,Religious Inspired: Islamic
22.507376,86.556346,1,Left Wing Extremism
23.788136,91.734445,1,Nationalist/Sub-nationalist Movement
18.800732,80.810861,1,Left Wing Extremism
22.588555,85.641753,1,Left Wing Extremism
18.853226,82.565442,1,Left Wing Extremism
25.358245,90.660264,1,Nationalist/Sub-nationalist Movement
25.594271,90.249263,1,Nationalist/Sub-nationalist Movement
20.753491,82.415683,1,Left Wing Extremism
20.754694,82.437228,1,Left Wing Extremism
27.491516,95.730806,1,Nationalist/Sub-nationalist Movement
23.604962,85.316654,1,Left Wing Extremism
27.492347,95.346826,1,Nationalist/Sub-nationalist Movement
18.791084,81.287669,1,Left Wing Extremism
19.104306,81.955213,1,Left Wing Extremism
18.404645,81.588419,1,Left Wing Extremism
18.800732,80.810861,1,Left Wing Extremism
24.238893,87.467827,1,Left Wing Extremism
25.594539,90.25027,1,Nationalist/Sub-nationalist Movement
23.750924,92.267248,1,Nationalist/Sub-nationalist Movement
27.182106,95.110638,1,Nationalist/Sub-nationalist Movement
18.245426,81.318408,1,Left Wing Extremism
23.683161,85.05354,1,Left Wing Extremism
32.519224,74.799533,1,Religious Inspired: Islamic
27.197586,94.151157,1,Nationalist/Sub-nationalist Movement
27.514186,95.877672,1,Nationalist/Sub-nationalist Movement
18.800732,80.810861,1,Left Wing Extremism
33.721287,74.831062,1,Religious Inspired: Islamic
18.84563,81.383933,1,Left Wing Extremism
25.792697,90.474076,1,Nationalist/Sub-nationalist Movement
18.404645,81.588419,1,Left Wing Extremism
26.613814,90.951185,1,Nationalist/Sub-nationalist Movement
25.567169,90.525782,1,Nationalist/Sub-nationalist Movement
22.710829,85.214048,1,Left Wing Extremism
25.330097,90.563609,1,Nationalist/Sub-nationalist Movement
33.931011,75.114212,1,Religious Inspired: Islamic
34.100845,74.107846,1,Religious Inspired: Islamic
34.138571,74.799555,1,Religious Inspired: Islamic
17.408542,82.715443,1,Left Wing Extremism
24.795432,84.999365,1,Left Wing Extremism
29.854279,77.888031,1,Religious Inspired: Islamic
18.7554,81.028554,1,Left Wing Extremism
24.412127,85.981335,1,Left Wing Extremism
21.278657,81.866144,1,Left Wing Extremism
20.951667,85.098523,1,Left Wing Extremism
18.532139,80.944672,1,Left Wing Extremism
23.430563,84.679387,1,Left Wing Extremism
23.74489,84.496982,1,Left Wing Extremism
24.519514,87.571586,1,Left Wing Extremism
34.364525,74.389854,1,Religious Inspired: Islamic
26.479752,90.55992,1,Nationalist/Sub-nationalist Movement
23.977274,93.530822,1,Nationalist/Sub-nationalist Movement
26.568191,90.218604,1,Nationalist/Sub-nationalist Movement
26.437063,89.976679,1,Nationalist/Sub-nationalist Movement
26.406104,90.274128,1,Nationalist/Sub-nationalist Movement
26.478903,90.556607,1,Nationalist/Sub-nationalist Movement
11.063347,76.541261,1,Left Wing Extremism
10.772508,76.678763,1,Left Wing Extremism
10.772508,76.678763,1,Left Wing Extremism
11.733953,75.937593,1,Left Wing Extremism
26.50296,94.229491,1,Nationalist/Sub-nationalist Movement
26.673885,92.857711,1,Nationalist/Sub-nationalist Movement
26.38669,90.702219,1,Nationalist/Sub-nationalist Movement
26.200604,92.937574,1,Nationalist/Sub-nationalist Movement
26.673885,92.85771,1,Nationalist/Sub-nationalist Movement
24.663717,93.906269,1,Nationalist/Sub-nationalist Movement
26.846675,92.255756,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.297477,85.162195,1,Left Wing Extremism
26.494385,90.701032,1,Nationalist/Sub-nationalist Movement
12.97179,77.594498,1,Religious Inspired: Islamic
17.790019,81.207122,1,Left Wing Extremism
18.01717,80.866837,1,Left Wing Extremism
24.182749,94.151376,1,Nationalist/Sub-nationalist Movement
18.832981,80.77664,1,Left Wing Extremism
24.125443,84.182967,1,Left Wing Extremism
12.166372,75.334212,1,Left Wing Extremism
18.255729,81.241831,1,Left Wing Extremism
17.985198,81.582525,1,Left Wing Extremism
18.00113,79.468227,1,Left Wing Extremism
20.040117,80.627589,1,Left Wing Extremism
18.287025,81.280733,1,Left Wing Extremism
24.696348,93.933658,1,Nationalist/Sub-nationalist Movement
26.171689,91.743196,1,Left Wing Extremism
23.806137,85.826501,1,Left Wing Extremism
19.629022,81.402091,1,Left Wing Extremism
19.471365,81.253252,1,Left Wing Extremism
24.508473,94.141842,1,Nationalist/Sub-nationalist Movement
15.9129,79.739988,1,Left Wing Extremism
15.9129,79.739988,1,Left Wing Extremism
24.5,93.77,1,Nationalist/Sub-nationalist Movement
25.093939,94.362893,1,Nationalist/Sub-nationalist Movement
24.025907,84.056387,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
19.984386,80.719147,1,Left Wing Extremism
18.355194,81.681461,1,Left Wing Extremism
11.765349,75.648478,1,Religious Inspired: Hindu
11.759187,75.636811,1,Religious Inspired: Hindu
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
18.79771,80.812864,1,Left Wing Extremism
19.662248,83.40786,1,Left Wing Extremism
24.342341,93.697826,1,Nationalist/Sub-nationalist Movement
20.270312,80.310065,1,Left Wing Extremism
18.782737,81.685681,1,Left Wing Extremism
23.04413,84.537946,1,Left Wing Extremism
23.041754,85.282615,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.690159,94.275659,1,Nationalist/Sub-nationalist Movement
19.626874,83.490318,1,Left Wing Extremism
19.626721,83.489168,1,Left Wing Extremism
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
19.626721,83.489168,1,Left Wing Extremism
18.793259,81.624146,1,Left Wing Extremism
11.699468,76.079801,1,Left Wing Extremism
18.708305,80.995499,1,Left Wing Extremism
18.252285,81.244812,1,Left Wing Extremism
18.257257,81.298996,1,Left Wing Extremism
18.708305,80.995499,1,Left Wing Extremism
18.883191,81.348675,1,Left Wing Extremism
27.406142,95.609504,1,Nationalist/Sub-nationalist Movement
27.406591,95.609385,1,Nationalist/Sub-nationalist Movement
26.774843,91.931912,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.798346,93.94043,1,Nationalist/Sub-nationalist Movement
24.634447,93.760333,1,Nationalist/Sub-nationalist Movement
24.638611,93.996389,1,Nationalist/Sub-nationalist Movement
19.894924,80.957336,1,Left Wing Extremism
24.696348,93.933658,1,Nationalist/Sub-nationalist Movement
9.930648,76.266928,1,Left Wing Extremism
24.923159,86.225926,1,Left Wing Extremism
24.886739,85.542532,1,Left Wing Extremism
25.124882,86.144013,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
18.391379,81.659546,1,Left Wing Extremism
19.6,81.67,1,Left Wing Extremism
15.64131,74.514799,1,Left Wing Extremism
20.27,81.49,1,Left Wing Extremism
19.723535,81.242411,1,Left Wing Extremism
18.642962,80.769124,1,Left Wing Extremism
20.034939,85.682653,1,Left Wing Extremism
20.093128,80.275339,1,Left Wing Extremism
25.596758,90.71891,1,Nationalist/Sub-nationalist Movement
21.097832,81.031553,1,Left Wing Extremism
24.992773,93.506464,1,Nationalist/Sub-nationalist Movement
27.24538,95.918946,1,Nationalist/Sub-nationalist Movement
20.272043,80.311806,1,Left Wing Extremism
21.278657,81.866144,1,Left Wing Extremism
24.865961,94.065265,1,Nationalist/Sub-nationalist Movement
20.184871,79.994796,1,Left Wing Extremism
26.538662,90.693912,1,Nationalist/Sub-nationalist Movement
23.708554,87.084012,1,Religious Inspired: Islamic
23.846212,86.136746,1,Left Wing Extremism
23.936463,86.074072,1,Left Wing Extremism
26.983602,94.636591,1,Nationalist/Sub-nationalist Movement
26.983602,94.636591,1,Nationalist/Sub-nationalist Movement
20.585562,86.566056,1,Left Wing Extremism
11.101431,76.647229,1,Left Wing Extremism
27.108841,94.849721,1,Nationalist/Sub-nationalist Movement
23.160131,85.587105,1,Left Wing Extremism
25.658596,94.105331,1,Nationalist/Sub-nationalist Movement
18.257257,81.298996,1,Left Wing Extremism
16.691479,74.24433,1,Religious Inspired: Hindu
19.007832,81.05793,1,Left Wing Extremism
18.646597,81.543134,1,Left Wing Extremism
17.812075,81.383041,1,Left Wing Extremism
18.9,81.35,1,Left Wing Extremism
18.753932,81.03055,1,Left Wing Extremism
26.745828,94.545239,1,Nationalist/Sub-nationalist Movement
24.453749,84.584344,1,Left Wing Extremism
11.846297,75.629537,1,Religious Inspired: Hindu
25.15192,93.969963,1,Nationalist/Sub-nationalist Movement
26.620059,91.581424,1,Nationalist/Sub-nationalist Movement
24.996283,93.508211,1,Nationalist/Sub-nationalist Movement
25.578531,91.893254,1,Nationalist/Sub-nationalist Movement
23.994737,93.126554,1,Nationalist/Sub-nationalist Movement
25.409215,85.07367,1,Left Wing Extremism
17.930096,81.076845,1,Left Wing Extremism
25.949522,90.212967,1,Nationalist/Sub-nationalist Movement
25.594539,90.25027,1,Nationalist/Sub-nationalist Movement
24.883205,93.684127,1,Nationalist/Sub-nationalist Movement
13.02248,80.203187,1,Religious Inspired: Hindu
20.480251,83.987676,1,Left Wing Extremism
24.18,86.3,1,Left Wing Extremism
19.6,81.67,1,Left Wing Extremism
23.429836,84.679643,1,Left Wing Extremism
20.37637,82.664764,1,Left Wing Extremism
32.377503,75.521757,1,Religious Inspired: Islamic
23.429508,84.679643,1,Left Wing Extremism
32.561111,75.124722,1,Religious Inspired: Islamic
24.987934,93.495292,1,Nationalist/Sub-nationalist Movement
26.866761,92.780471,1,Nationalist/Sub-nationalist Movement
33.789497,75.103386,1,Religious Inspired: Islamic
18.328457,80.818651,1,Left Wing Extremism
18.899915,81.350022,1,Left Wing Extremism
18.284592,81.214325,1,Left Wing Extremism
18.79771,80.812864,1,Left Wing Extremism
25.567937,90.224466,1,Nationalist/Sub-nationalist Movement
22.576584,85.464468,1,Left Wing Extremism
22.444977,86.676759,1,Left Wing Extremism
25.669858,94.107789,1,Nationalist/Sub-nationalist Movement
26.090935,94.258951,1,Nationalist/Sub-nationalist Movement
18.797987,80.814331,1,Left Wing Extremism
18.797987,80.814331,1,Left Wing Extremism
26.410254,91.974697,1,Nationalist/Sub-nationalist Movement
23.365247,93.385508,1,Nationalist/Sub-nationalist Movement
20.011318,81.047434,1,Left Wing Extremism
18.171811,81.143483,1,Left Wing Extremism
24.857044,94.513374,1,Nationalist/Sub-nationalist Movement
25.345055,90.215696,1,Nationalist/Sub-nationalist Movement
20.186773,81.081073,1,Left Wing Extremism
24.750336,84.370386,1,Left Wing Extremism
26.998949,95.501386,1,Nationalist/Sub-nationalist Movement
18.790757,80.819502,1,Left Wing Extremism
20.27,81.49,1,Left Wing Extremism
23.68581,84.735718,1,Left Wing Extremism
19.601621,81.669508,1,Left Wing Extremism
25.272631,94.02649,1,Nationalist/Sub-nationalist Movement
25.316256,85.494589,1,Left Wing Extremism
21.119301,80.779631,1,Left Wing Extremism
18.391134,81.659273,1,Left Wing Extremism
20.271481,81.490233,1,Left Wing Extremism
19.209141,81.991659,1,Left Wing Extremism
20.270755,81.490967,1,Left Wing Extremism
18.679474,82.129017,1,Left Wing Extremism
18.242918,81.92232,1,Left Wing Extremism
23.808091,85.823025,1,Left Wing Extremism
25.094399,85.283653,1,Left Wing Extremism
18.791402,80.81664,1,Left Wing Extremism
25.653914,94.114281,1,Nationalist/Sub-nationalist Movement
13.201381,79.093396,1,Left Wing Extremism
19.236662,80.360288,1,Left Wing Extremism
18.852067,80.699672,1,Left Wing Extremism
18.872964,80.715734,1,Left Wing Extremism
25.653914,94.114281,1,Nationalist/Sub-nationalist Movement
25.193491,90.634631,1,Nationalist/Sub-nationalist Movement
17.69368,81.995576,1,Left Wing Extremism
18.769297,82.036808,1,Left Wing Extremism
25.194184,90.633597,1,Nationalist/Sub-nationalist Movement
23.045276,84.538083,1,Left Wing Extremism
22.459028,85.541059,1,Left Wing Extremism
19.594804,80.228918,1,Left Wing Extremism
25.671424,94.106818,1,Nationalist/Sub-nationalist Movement
11.733918,75.937321,1,Left Wing Extremism
18.391012,81.656929,1,Left Wing Extremism
23.907766,85.513586,1,Left Wing Extremism
19.411248,80.004579,1,Left Wing Extremism
15.9129,79.739988,1,Left Wing Extremism
26.420131,95.019992,1,Nationalist/Sub-nationalist Movement
24.34641,93.700086,1,Nationalist/Sub-nationalist Movement
23.973156,85.655157,1,Left Wing Extremism
23.973156,85.655157,1,Left Wing Extremism
23.837964,85.28712,1,Left Wing Extremism
25.5,90.333333,1,Nationalist/Sub-nationalist Movement
25.15192,93.969963,1,Nationalist/Sub-nationalist Movement
20.428889,83.89,1,Left Wing Extremism
18.343586,81.882528,1,Left Wing Extremism
24.869637,93.806072,1,Nationalist/Sub-nationalist Movement
19.143321,81.576094,1,Left Wing Extremism
18.626553,81.338256,1,Left Wing Extremism
19.175051,81.246376,1,Left Wing Extremism
33.721287,74.831062,1,Religious Inspired: Islamic
25.846315,90.629295,1,Nationalist/Sub-nationalist Movement
25.585869,90.023321,1,Nationalist/Sub-nationalist Movement
19.087316,82.026903,1,Left Wing Extremism
18.39186,81.657827,1,Left Wing Extremism
24.954357,93.923465,1,Nationalist/Sub-nationalist Movement
23.956762,94.042305,1,Nationalist/Sub-nationalist Movement
33.827506,75.072066,1,Religious Inspired: Islamic
19.595851,81.663776,1,Left Wing Extremism
26.420811,95.0136,1,Nationalist/Sub-nationalist Movement
23.744186,84.504429,1,Left Wing Extremism
18.769489,82.036771,1,Left Wing Extremism
18.79771,80.812864,1,Left Wing Extremism
20.181843,80.006844,1,Left Wing Extremism
26.272945,95.073708,1,Nationalist/Sub-nationalist Movement
25.094532,94.361199,1,Nationalist/Sub-nationalist Movement
19.413342,80.363921,1,Left Wing Extremism
24.856503,94.511082,1,Nationalist/Sub-nationalist Movement
23.667519,83.840976,1,Left Wing Extremism
19.19229,80.193086,1,Left Wing Extremism
24.958193,93.500345,1,Nationalist/Sub-nationalist Movement
34.288891,74.463715,1,Religious Inspired: Islamic
34.288891,74.463715,1,Religious Inspired: Islamic
33.72903,75.015113,1,Religious Inspired: Islamic
24.795452,84.999431,1,Left Wing Extremism
25.224226,83.642865,1,Left Wing Extremism
25.22442,83.643147,1,Left Wing Extremism
34.399646,73.862489,1,Religious Inspired: Islamic
18.391134,81.659273,1,Left Wing Extremism
18.883543,81.26437,1,Left Wing Extremism
24.128611,84.185711,1,Left Wing Extremism
24.128611,84.185711,1,Left Wing Extremism
34.045268,74.732975,1,Religious Inspired: Islamic
24.795452,84.999431,1,Left Wing Extremism
18.939291,81.267797,1,Left Wing Extremism
24.663717,93.906269,1,Nationalist/Sub-nationalist Movement
24.988392,93.49534,1,Nationalist/Sub-nationalist Movement
19.723535,81.242411,1,Left Wing Extremism
25.514071,90.203214,1,Nationalist/Sub-nationalist Movement
24.342699,87.445176,1,Left Wing Extremism
34.161541,74.553093,1,Religious Inspired: Islamic
18.256008,81.503303,1,Left Wing Extremism
25.626026,94.107888,1,Nationalist/Sub-nationalist Movement
18.39186,81.657827,1,Left Wing Extremism
34.399281,74.281273,1,Religious Inspired: Islamic
18.604046,80.742672,1,Left Wing Extremism
23.988258,85.621051,1,Left Wing Extremism
25.094532,94.361199,1,Nationalist/Sub-nationalist Movement
24.663717,93.906269,1,Nationalist/Sub-nationalist Movement
25.886562,90.794541,1,Nationalist/Sub-nationalist Movement
34.399646,73.862489,1,Religious Inspired: Islamic
34.08374,74.789902,1,Religious Inspired: Islamic
